company_id,paper_id,symbol,paper_type_he,identifier_status,identifier_reason,identifier_api,identifier_success,logo_exists,logo_status,logo_reason,logo_api,logo_success
281807496,70753785,ZPRV GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/281807496/logos,1
633966114,70749627,CITY NA,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
114114678,70750617,IUSE IM,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/114114678/logos,1
59527367,70745476,INXG LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
35269419,70745492,ITPS LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
329253279,70743885,IUCS LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/329253279/logos,1
84159168,70740659,XLYS LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
35345797,70740733,SLXX LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
114083210,70740857,IGWD LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/114083210/logos,1
307772125,70741020,XHYG GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
35269541,70736632,DPYG LN,"קרן סל חו""ל ETF",SUCCESS,,https://rest.bridgewise.com/identifier-search?identifier=DPYG LN&identifier_type=custom%2Ctase%2Cticker_exchange,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/35269541/logos,1
24906601,70737440,IBCX NA,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
597926398,70733019,FLXC LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
289190747,70733332,SXLK LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/289190747/logos,1
314790481,70733340,IUHC LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
170253829,70729967,SPYW GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
53977340,70738786,ZGLDEU SW,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
608120498,70735790,WENS NA,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
314772171,70735949,IUIT LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
314758211,70735956,IUFS LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/314758211/logos,1
314794007,70735980,IUCD LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/314794007/logos,1
279065906,70731583,ICHN NA,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/279065906/logos,1
173633348,70726732,STHE IM,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
640545775,70716667,EHBD GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
281807495,70716808,ZPRW GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
35420984,70689005,MTI FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
573604371,70721865,SLMG GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
430467319,70718333,FLOA LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
539494428,70719471,L100 LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
61689970,70719570,CMU FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
140303827,70719950,ACWI FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
253010135,70719984,BNKE IM,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
411786722,70720909,CBSEUD SW,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
183805675,70713698,CBU0 LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
289190741,70713706,ZPDS GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/289190741/logos,1
131238079,70714464,AASI FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
32948886,70709126,EUE IM,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/32948886/logos,1
35421994,70709134,MTB FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
35420172,70709142,MTD FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
79177665,70703467,CCAU LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/79177665/logos,1
79178121,70703954,CJPU LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/79178121/logos,1
241737825,70705462,IBCQ GR,"קרן סל חו""ל ETF",SUCCESS,,https://rest.bridgewise.com/identifier-search?identifier=IBCQ GR&identifier_type=custom%2Ctase%2Cticker_exchange,1,yes,FAILED,HTTP 404,,0
171427379,70699186,USAUSW SW,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
347202608,70701362,XMVU LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
45977651,70701941,SHC FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
34179715,70700539,LQEE LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
288216405,70692744,LDCU LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
270678348,70692751,SBIO LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/270678348/logos,1
581841377,70693486,FSKY LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/581841377/logos,1
136937257,70694203,ACWD LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/136937257/logos,1
337935246,70694641,RBTX LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
N/A,70697180,XDAX GR,"קרן סל חו""ל ETF",FAILED,HTTP 404,,0,no,,,,
34179715,70697883,LQDE LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
247051200,70688304,ERNE LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
241737823,70686456,GHYS LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
313069344,70685730,LUSC LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
38921430,70683263,WAT FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
372866124,70683982,GDXJ LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
N/A,70680889,NDXEX GR,"קרן סל חו""ל ETF",FAILED,HTTP 404,,0,no,,,,
35506723,70657150,XMED LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
610455093,70677992,ESPO IM,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
35346036,70673017,IUSA IM,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/35346036/logos,1
46263903,70673322,ETZ FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
114222444,70673371,HLTW FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
35269541,70671268,IDWP LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/35269541/logos,1
379292225,70668660,IUVL LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/379292225/logos,1
224209623,70659305,IWDC SW,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/224209623/logos,1
665327734,70659321,VVGM GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
35269419,70661954,ITPS IM,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
106416511,70662416,AUCHAH SW,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
28170007,70663042,WMAT LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/28170007/logos,1
53936055,70663182,XSX6 LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
215299893,70664040,VWRL LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/215299893/logos,1
243791316,70653688,IS3H GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/243791316/logos,1
270182908,70655584,N400 LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
262815746,70656285,CHSPI SW,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
549950464,70656426,SRIE FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
50127339,70652458,ECN FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
532883756,70644067,GDIG LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
573507616,70649298,4BRZ GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/573507616/logos,1
224209622,70648142,MVOL LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/224209622/logos,1
49685583,70648514,C50 FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
235025356,70652177,MLPD LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/235025356/logos,1
235025356,70652250,MLPS LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/235025356/logos,1
37568857,70647326,INRG IM,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/37568857/logos,1
545788112,70645148,ECOM LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
580279127,70646575,SWRD LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/580279127/logos,1
98785063,70646823,D5BM GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
140827243,70647094,SYB3 GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
69477082,70643333,SMEA LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/69477082/logos,1
53977226,70641287,ZSIL SW,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
49685583,70640693,C50U FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
N/A,70633359,MINT IM,"קרן סל חו""ל ETF",FAILED,HTTP 404,,0,no,,,,
231873136,70633995,VAPX NA,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/231873136/logos,1
70041719,70634746,EUNT GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
106305269,70634761,LYPS GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
54877685,70588884,XPXD LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
105731847,70608245,S7XE GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
411786722,70636394,CBSEU IM,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
35506826,70637921,XMUJ LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
33174772,70639950,MGT FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
69484685,70629449,IWDA NA,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/69484685/logos,1
531090731,70630660,PRAC LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
223737516,70631585,HYLA LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
28165106,70628326,WTEC LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/28165106/logos,1
98785063,70619812,XSPU LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
32484466,70620992,IPRP SW,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/32484466/logos,1
141125816,70621966,IAUP LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/141125816/logos,1
310228890,70610241,ISPY IM,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
N/A,70610274,TDXPEX GR,"קרן סל חו""ל ETF",FAILED,HTTP 404,,0,no,,,,
140578329,70610597,ISAC LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/140578329/logos,1
141048079,70614847,IEDY LN,"קרן סל חו""ל ETF",SUCCESS,,https://rest.bridgewise.com/identifier-search?identifier=IEDY LN&identifier_type=custom%2Ctase%2Cticker_exchange,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/141048079/logos,1
37565003,70614904,XMAD LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
N/A,70607171,SX6PEX GR,"קרן סל חו""ל ETF",FAILED,HTTP 404,,0,no,,,,
108759913,70608070,500H FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
136869533,70602958,MEU FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
182126927,70601232,AUEUAH SW,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
289190744,70601588,ZPDH GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/289190744/logos,1
241108600,70600911,GLDV LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
266689718,70593611,UCAP LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
23724264,70593884,ISFA NA,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/23724264/logos,1
N/A,70599337,MINT LN,"קרן סל חו""ל ETF",FAILED,HTTP 404,,0,no,,,,
241108600,70599352,GBDV LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
114321240,70600069,LYTNOW SW,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
N/A,70600507,NKYEX GR,"קרן סל חו""ל ETF",FAILED,HTTP 404,,0,no,,,,
118809623,70594254,HMCD LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
138405600,70595426,EMLI IM,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
314758211,70595798,UIFS LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/314758211/logos,1
106409995,70596929,D5BK GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
84158541,70597612,XLIP LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
260173993,70586698,EMIM LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/260173993/logos,1
35346036,70585435,IUSA LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/35346036/logos,1
274145626,70586177,JPNK FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
672626476,70583851,FOOD LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
260700474,70582507,CBUS5 IM,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
311036514,70582770,XDEP GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
84158541,70582887,XLIS LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
N/A,70583166,XCAC GR,"קרן סל חו""ל ETF",FAILED,HTTP 404,,0,no,,,,
114083289,70580204,IGUS LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/114083289/logos,1
571933469,70580907,SXLC IM,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/571933469/logos,1
292499315,70580949,DXJ LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/292499315/logos,1
N/A,70576160,DDAXKEX GR,"קרן סל חו""ל ETF",FAILED,HTTP 404,,0,no,,,,
628557360,70571922,EHYA NA,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
84159126,70572649,XLPS LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
314772171,70574355,IITU LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
35507340,70575071,XSMI GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
46493524,70561287,ESD FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
581054944,70562202,SAWD LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/581054944/logos,1
136937041,70562244,IMID LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/136937041/logos,1
289190740,70562566,SXLY LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/289190740/logos,1
28171872,70563309,STK FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/28171872/logos,1
223737516,70563895,HYLD LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
113001060,70565643,EUNW GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
140827480,70566419,SYBJ GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
69484685,70553987,IWDA LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/69484685/logos,1
35372187,70558945,IBZL LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/35372187/logos,1
137011290,70559190,UIMM GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/137011290/logos,1
32484143,70559562,IDVY NA,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/32484143/logos,1
261988965,70557210,CHDVD SW,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
32484143,70557228,IDVY LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/32484143/logos,1
54547775,70552302,S100 LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
243791316,70552435,EMUM SW,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/243791316/logos,1
N/A,70552591,SD3EEX GR,"קרן סל חו""ל ETF",FAILED,HTTP 404,,0,no,,,,
N/A,70552955,MDAXEX GR,"קרן סל חו""ל ETF",FAILED,HTTP 404,,0,no,,,,
32695328,70549910,ETDD FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
N/A,70550058,MCXPEX GR,"קרן סל חו""ל ETF",FAILED,HTTP 404,,0,no,,,,
35421619,70547278,INR FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
37568857,70551999,INRG LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/37568857/logos,1
N/A,70550504,SMIEX GR,"קרן סל חו""ל ETF",FAILED,HTTP 404,,0,no,,,,
113534491,70550769,IS15 LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
136937185,70550942,SYBC GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
69477082,70551197,IMAE NA,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/69477082/logos,1
33041097,70551932,INAA LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/33041097/logos,1
576461243,70547773,TRE3 LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
560310032,70544994,VDUC LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
289190741,70545892,SXLP IM,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/289190741/logos,1
626852950,70544358,ZPR1 GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
32948951,70539341,EUN1 GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/32948951/logos,1
322515773,70475884,SBEG LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
597435749,70538947,IB01 LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
231667430,70542022,VUSA NA,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/231667430/logos,1
292499315,70537824,DXJA LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/292499315/logos,1
289190741,70537857,SXLP LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/289190741/logos,1
171438507,70536636,SPY5 GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/171438507/logos,1
329253279,70536743,ICSU LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/329253279/logos,1
314791378,70532437,IUES LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
374228068,70535604,HYFA LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
105731420,70536099,SPXS LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/105731420/logos,1
224209620,70531371,MVEU LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
183805670,70528229,CBU7 LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
113001060,70530928,IHYG IM,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
136937041,70529631,IMIE FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/136937041/logos,1
288368997,70529698,EUXS LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/288368997/logos,1
190767378,70527627,VUKE LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/190767378/logos,1
28167706,70521588,STZ FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/28167706/logos,1
136937041,70527361,SPYI GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/136937041/logos,1
N/A,70525324,UST LN,"קרן סל חו""ל ETF",FAILED,HTTP 404,,0,no,,,,
256649344,70523329,R2SC LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/256649344/logos,1
84158484,70520770,XLVS LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
253437308,70514666,CHCORP SW,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
24906601,70519384,IBCX LN,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
244511177,70519855,AHYE FP,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,FAILED,HTTP 404,,0
289190747,70520119,ZPDT GR,"קרן סל חו""ל ETF",SKIPPED,already exists,,1,yes,SUCCESS,,https://rest.bridgewise.com/companies/289190747/logos,1
